headline,final_news,additional_info,url
थिके जुल खेँय्,"लागत मूसिबें अतिकं म्हो दामं मियाः वयाच्वंगु खेँय्, आः थिके जूगु दु । बजारय् माग अप्वयाः वयेधुंकाः शनिवाःनिसें चितवनयात आधार दयेकाः बजाः मू स्वीगः (३० गः) छगू क्रेटया मू स्वसः व खुइतका क्वःछ्यूगु दु । नेपाल लेयर्स खाचा पालक संघया मुँज्यां अथे मिइगु मू क्वःछ्यूगु खः । थ्वसिबें न्ह्यः खेँया मू प्रतिक्रेट स्वसः तकाय् मियाः वयाच्वंगु खः । संघया नायः विनोद पोखरेलया कथं आःया लागत मू प्रतिक्रेट प्यसः व स्वीन्यातका तूवइ । संघया नायः पोखरेलं धाःगु दु, ‘न्यादँ न्ह्यः दानाया मू प्रतिकिलो स्वीतका जूबलय् खेँय् प्रतिक्रेट मू स्वसः तकां मिइगु ज्या जूगु खः । आः दाता प्रतिकिलो मू खुइन्यातका जूबलय् खेँय्या मू अथेहे जुयाच्वंगु दु ।’ वासः लिसें मेमेगुलि नं मू दोब्बर जूगु पोखरेलया धापू दु । दच्छि व खुला न्ह्यः खेँय्या मू प्रतिक्रेट प्यसः व न्यातका थ्यंगु खः । उगु इलय् खुद्रा मू छगः खेँय्या झिंखुतका जूगु खः । नेपालय् खेँय् उत्पादन याइपिं कृषक व व्यवसायी संगठित जुयाः व्यवसाय बचेयायेत पलाः छिनाः वयाच्वंगु पोखरेलं धाःगु दु । आः नकतिनि जक देय् न्यंकंया आपालं खाचा पालक व्यवसायी संगठित जुयाः न्ह्यःने वंगु खः । पोखरेलं लागत मूतक कायेखंसां नं कृषकपिं बचेजुइफूगु धाःगु दु । आः नेपालय् न्हिथं ४० लख खेँय् उत्पादन जुयाः वयाच्वंगु दु । खेँय्या महत्व थुइकेफुसा खेँय्या माग दोब्बर जुइगु व्यवसायीपिन्सं धाःगु दु । विचौलियाया चलखेलयात पनाः कृषकया हितय् सरकारं पलाः ल्ह्वनेमाःगु व्यवसायीपिनिगु धापू दु ।","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ पौष ३, आइतबार १३:५५:३०  ",https://www.newaonlinenews.com//%E0%A4%A5%E0%A4%BF%E0%A4%95%E0%A5%87-%E0%A4%9C%E0%A5%81%E0%A4%B2-%E0%A4%96%E0%A5%87%E0%A4%81%E0%A4%AF%E0%A5%8D
लुँया भाः हाकनं तोलाया छगू लख तका दामं पुल,"आइतवाः लुँ व वहःया मू थाहाँ वंगु दु । नेपाल सुनचाँदी व्यवसायी महासंघया कथं लुँया मू तोलाय् खुसः तका व वहःया मू तोलाय् झितका दामं थाहाँ वंगु खः । न्हूगु मू बृद्धिलिसें लुँया मू हाकनं तोलाय् छगू लख तका दामं पूगु दु । थौं आइतवाः छापावाल लुँया मू छगू लख न्यासः, तेजावी लुँया मू छगू लख तका व वहःया मू झिंस्वसः व चयतका दां क्वःछ्यूगु दु ।","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ पौष ३, आइतबार १४:०७:२०  ",https://www.newaonlinenews.com//%E0%A4%B2%E0%A5%81%E0%A4%81%E0%A4%AF%E0%A4%BE-%E0%A4%AD%E0%A4%BE%E0%A4%83-%E0%A4%B9%E0%A4%BE%E0%A4%95%E0%A4%A8%E0%A4%82-%E0%A4%A4%E0%A5%8B%E0%A4%B2%E0%A4%BE%E0%A4%AF%E0%A4%BE-%E0%A4%9B%E0%A4%97%E0%A5%82-%E0%A4%B2%E0%A4%96-%E0%A4%A4%E0%A4%95%E0%A4%BE-%E0%A4%A6%E0%A4%BE%E0%A4%AE%E0%A4%82-%E0%A4%AA%E0%A5%81%E0%A4%B2
"लुँया भाः थाहाँ वन, वहःया भाः स्थिर",आइतवाः लुँया भाःः थाहाँ वंगु व वहःया भा: स्थिर जूगु दु । नेपाल सुनचाँदी व्यवसायी महासंघया कथं लुँया मू तोलाय् निसः तका दां थाहाँ वंगु दु । आइतवाः छापावाल लुँया प्रतितोला मू १ लख न्यासः तका व तेजावी लुँया मू १ लख तका कायम जूगु दु । शुक्रवाः छापावाल लुँया प्रतितोला मू १ लख स्वसः तका व तेजावी लुँया भाः ९९ हजार च्यासः तका दां क्वःछ्यूगु खः ।,"नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ पौष १०, आइतबार १३:०५:४०  ",https://www.newaonlinenews.com//%E0%A4%B2%E0%A5%81%E0%A4%81%E0%A4%AF%E0%A4%BE-%E0%A4%AD%E0%A4%BE%E0%A4%83-%E0%A4%A5%E0%A4%BE%E0%A4%B9%E0%A4%BE%E0%A4%81-%E0%A4%B5%E0%A4%A8-%E0%A4%B5%E0%A4%B9%E0%A4%83%E0%A4%AF%E0%A4%BE-%E0%A4%AD%E0%A4%BE%E0%A4%83-%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A4%BF%E0%A4%B0
किपू १० वडा चिथु त्वालय् ‘कीर्तिपुर सहकारी पसः’ उलेज्या,"कीर्तिपुर उपभोक्ता सहकारी संस्था लिमिटेडपाखें संचालनय् हःगु कीर्तिपुर सहकारी पसः किपूया १० वडा चिथु त्वालय् नं चायेकूगु दु । थौं ने.सं. ११४३ थिंलागा षष्ठी (पुस १३ गते) बुधवाः उगु सहकारी पसःया उलेज्या जूगु दु । कीर्तिपुर सहकारी पसःया कीर्तिपुर बहुउद्देश्यीय सहकारी संस्थाया नायः दिलबहादुर महर्जन, कीर्तिपुर उपभोक्ता सहकारी संस्था लिमिटेडया नायः रविन्द्र महर्जन व सहकारीया ज्येष्ठ दुजः दानबहादुर महर्जनपिन्सं महर्जनपिन्सं मंकाः कथं उलेज्या जूगु खः । कीर्तिपुर उपभोक्ता सहकारी संस्था लिमिटेडया थुगु पसः छगू कचा पसः खःसा मू पसः कथं कीर्तिपुर नगरपालिका ९ वडाय् कीर्तिपुर बहुउद्देश्यीय सहकारी संस्थाया भवनय् संचालन जुयाच्वंगु दु । उगु पसः उलेज्या ज्याझ्वलय् किपू नगरपालिकाया पुलांम्ह मेयर रमेश महर्जनलिसें किपू लागाया थीथी व्यक्तित्वपिंलिसें आपालं सर्वसाधारणपिनिगु उपस्थिति दूगु खः ।  थौं बुधवाः उलेज्या जूगु कचाः पसः कथं कीर्तिपुर सहकारी पसःया विषयस खँ तयादिसें कीर्तिपुर उपभोक्ता सहकारी संस्था लिमिटेडया संस्थापक नायः लक्ष्मीकुमार महर्जन उदासं आः किपू नगर दुने थीथी लागाया प्यंगू थासय् कचा पसः कथं कीर्तिपुर सहकारी पसः विस्तार यायेगु खँया जानकारी बियादीगु दु ।  उलेज्या ज्याझ्वलय् कीर्तिपुर उपभोक्ता सहकारी संस्था लिमिटेडया नायः रविन्द्र महर्जन, कीर्तिपुर बहुउद्देश्यीय सहकारी संस्थाया नायः दिलबहादुर महर्जन, किपूया बुद्धिजीवि प्रा.डा. शिवशरण महर्जन, किपूया पुलांम्ह मेयर रमेश महर्जन, किपूया नांजाःम्ह संगीतकःमि वीरप्रसाद भन्सारी, ज्ञानबहादुर महर्जन नेवाः, जनक महर्जन लिसेलिसें थीथी व्यक्तित्वपिन्सं कीर्तिपुर सहकारी पसःपाखें किपूया जनताया नितिं सर्वसुलभ सेवा जुइगु खँय् बः बियादीगु दु ।  उलेज्या ज्याझ्वलय् उगु कीर्तिपुर सहकारी पसःपाखें निर्धारित मू तयाः स्वच्छ, सफा लिसें गुणस्तरीय हलंज्वलं मिइगु ज्या जुइगु व म्याद फुइधुंकूगु हलंज्वलं ममिइगु जुइ धकाः पसः संचालकया दुजःपिन्सं धाःगु दु । उलेज्या ज्याझ्वलय् सहभागीपिन्सं छगू हे थासय् सकतां हलंज्वलं न्यायेदइगुलिं सर्वसाधारणया ई बचत जुइगु व तसकं अःपुइगु खँ नं धाःगु दु । अथेहे, उगु लागाय् दूगु स्थानीयया पुलांगु पसःयात आः संचालनय् वःगु सहकारी पसलं छुं लिच्वः मलाकीगु व उगु पसःतसें नं लाक्वपाक्व भावं हलंज्वलं मिइगु मयाःसे स्वच्छ, सफा व गुणस्तरीय हलंज्वलं मिइगु यात धाःसा सकसितं सेवा सुविधाय् सर्वसुलभ जुइगु खँया जानकारी नं ब्यूगु दु । ","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ पौष १३, बुधबार १२:४६:०२  ",https://www.newaonlinenews.com//%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A5%82-%E0%A5%A7%E0%A5%A6-%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%9A%E0%A4%BF%E0%A4%A5%E0%A5%81-%E0%A4%A4%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%B2%E0%A4%AF%E0%A5%8D-%E2%80%98%E0%A4%95%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A4%BF%E0%A4%AA%E0%A5%81%E0%A4%B0-%E0%A4%B8%E0%A4%B9%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%80-%E0%A4%AA%E0%A4%B8%E0%A4%83%E2%80%99-%E0%A4%89%E0%A4%B2%E0%A5%87%E0%A4%9C%E0%A5%8D%E0%A4%AF%E0%A4%BE
भन्सार घोषणा मजूगु मोबाइल पुस १५ गतेनिसें बन्द जुइगु,"नेपाल दूरसंचार प्राधिकरणं थ्वहे पुस १५ गतेदुने मोबाइल दर्ता यायेत आह्वान याःगु दु । प्राधिकरणं शनिवाः छगू सार्वजनिक सुचं पिथनाः थ्वहे पुस १५ गतेनिसें मोबाइल डिभाइस म्यानेजमेन्ट सिस्टम (एमडिएमएस) पूर्णरुपं कार्यान्वयनय् हयेगु जानकारी ब्यूगु दु । मोबाइल सेटया गैरकानूनी आयात, विक्री वितरण व छ्यलाबुलायात निरुत्साहित यानाः थप व्यवस्थित यायेत, चोरी जूगु व तंगु मोबाइल सेटया ट्रयााकिङ व ब्लकिङ यायेत प्राधिकरणं थ्वसिबें न्ह्यः परीक्षणया रुपं एमडिएमएस लागू याःगु जानकारी ब्यूगु दु । विदेशं वइपिं नेपाःमिपिन्सं नीजि छ्यलाबुलाया नितिं थःलिसें हःगु तर एमडिएमएस प्रणालीइ दर्ता मजूगु वा वंगु भाद्र महिनासिबें न्ह्यः छ्यलाबुलाय् मवःगु मोबाइलल सेटया १५ डिजिट नम्बरलिसेंया भन्सार घोषणा यानाः भन्सार ऐन २०६४ कथं भन्सार ज्याकुथिपाखें प्रज्ञापन पौ कयाः प्रणालीइ अद्यावधिक यायेत प्राधिकरणं उगु सुचंपाखें इनाप तकं याःगु दु । नियम कथं भन्सारय् घोषणा मजूगु मोबाइल फोन सेट थ्वहे पुस १५ गतेनिसें दर्ता मयाइगु व थुज्वःगु मोबाइल सेट संचालनय् तकं रोक तइगु जुयाः व्यक्तिगत प्रयोजनया नितिं हःगु मोबाइल सेट प्रज्ञापन पौलिसें राहदानी–नागरिकता–राष्ट्रिय परिचय पत्रया आधारय् जक एमडिएमएसय् वनाः दर्ता यायेत प्राधिकरणं इनाप याःगु दु ।","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ पौष १०, आइतबार १२:४६:५५  ",https://www.newaonlinenews.com//%E0%A4%AD%E0%A4%A8%E0%A5%8D%E0%A4%B8%E0%A4%BE%E0%A4%B0-%E0%A4%98%E0%A5%8B%E0%A4%B7%E0%A4%A3%E0%A4%BE-%E0%A4%AE%E0%A4%9C%E0%A5%82%E0%A4%97%E0%A5%81-%E0%A4%AE%E0%A5%8B%E0%A4%AC%E0%A4%BE%E0%A4%87%E0%A4%B2-%E0%A4%AA%E0%A5%81%E0%A4%B8-%E0%A5%A7%E0%A5%AB-%E0%A4%97%E0%A4%A4%E0%A5%87%E0%A4%A8%E0%A4%BF%E0%A4%B8%E0%A5%87%E0%A4%82-%E0%A4%AC%E0%A4%A8%E0%A5%8D%E0%A4%A6-%E0%A4%9C%E0%A5%81%E0%A4%87%E0%A4%97%E0%A5%81
इन्धनया मूलिसें क्वाहाँ वल हवाई भाडा,"सरकारं इन्धनया मूल्यस प्रतिलिटर २० तका दां कटौती यायेधुंकाः हवाई भाडा तकं क्वाहाँ वःगु दु । वायुसेवा संचालक संघया कथं येँपाखें धनगढीया उडानय् दकले अप्वः ८८५ तका दां भाडा क्वाहाँ वःगु दु । थ्वसिबें न्ह्यः थ्व रुटय् यात्रुं हवाई इन्धनया नितिं जक ८ हजार ३९५ तका दां पुलाः वयाच्वंगुलि आः ७ हजार ५१० तका दां जक पूसा गाः । थ्वलिसें धनगढीया अधिकतम भाडा १६ हजार १४० तका दामय् क्वाहाँ वःगु दु । येँपाखें जुइगु माउन्टेन फ्लाइटय् ६८५ तका दां भाडा क्वाहाँ वःगु दु । आः माउन्टेन फ्लाइटया अधिकतम भाडा १४ हजार २०५ तका कायम जूगु दु । येँपाखें भद्रपुरया नितिं ६०० तका दां भाडा क्वाहाँ वःगु दु । विराटनगरयात ४८५, जनकपुरया नितिं २६०, भरतपुरया नितिं २१५, पोखराया नितिं ३२० तका दां म्हो पूसा गाः । येँपाखें भैरहवाया नितिं ४१०, नेपालगञ्जय् ६५५, तुम्लिङटारया नितिं ३७०, सिमराया नितिं १८०, सुर्खेतया नितिं ६९० व राजविराजया नितिं ४११ तका दां भाडा म्हो जूगु दु । थ्व भाडादर पुस २७ गतेनिसें लागू जुइ ।","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ पौष २५, सोमबार १२:३५:३८  ",https://www.newaonlinenews.com//%E0%A4%87%E0%A4%A8%E0%A5%8D%E0%A4%A7%E0%A4%A8%E0%A4%AF%E0%A4%BE-%E0%A4%AE%E0%A5%82%E0%A4%B2%E0%A4%BF%E0%A4%B8%E0%A5%87%E0%A4%82-%E0%A4%95%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%B9%E0%A4%BE%E0%A4%81-%E0%A4%B5%E0%A4%B2-%E0%A4%B9%E0%A4%B5%E0%A4%BE%E0%A4%88-%E0%A4%AD%E0%A4%BE%E0%A4%A1%E0%A4%BE
सितिंवंगु भ्वँयात सदुपयोग तालिम क्वचाल,लहना हस्तकला उद्योगया प्राविधिक ग्वाहालिइ यल महानगरपालिकाया वडा ल्याः ६ या ग्वसालय् सितिंवंगु भ्वँयात सदुपयोग यासें हस्तकलाया सामान दयकेगु तालिम क्वचाःगु दु । वंगु पुस १७ गतेनिसें न्ह्यागु उगु तालिम न्हयन्हुतक न्ह्याःगु खः ।  तालिमया समापन ज्याझ्वलय् थीथी वक्तापिन्सं थःगु नुगःखँ तयेगु झ्वलय् उगु तालिमपाखें छेँय् च्वना हे आम्दानी यायेफइगु बिचाः तःगु खः । ,"नेवा: अनलाइन न्युज – विजयरत्न | २०७९ पौष २५, सोमबार १४:०९:०६  ",https://www.newaonlinenews.com//%E0%A4%B8%E0%A4%BF%E0%A4%A4%E0%A4%BF%E0%A4%82%E0%A4%B5%E0%A4%82%E0%A4%97%E0%A5%81-%E0%A4%AD%E0%A5%8D%E0%A4%B5%E0%A4%81%E0%A4%AF%E0%A4%BE%E0%A4%A4-%E0%A4%B8%E0%A4%A6%E0%A5%81%E0%A4%AA%E0%A4%AF%E0%A5%8B%E0%A4%97-%E0%A4%A4%E0%A4%BE%E0%A4%B2%E0%A4%BF%E0%A4%AE-%E0%A4%95%E0%A5%8D%E0%A4%B5%E0%A4%9A%E0%A4%BE%E0%A4%B2
लुँया भाः थाहाँ वन,शुक्रवाः लुँया भाः थाहाँ वंगु दु । बिहिवाः तोलाया १ लख ३ हजार ४ सय तका दामं कारोबार जूगु छापावाल लुँ थौं शुक्रवाः तोलाय् न्यासः तका दामं थाहाँ वनाः छगू तोलाया १ लख ३ हजार ९ सय तका दां थ्यंगु दु । तेजावी लुँया भाः नं थौं शुक्रवाः तोलाय् न्यासः तका दामं हे थाहाँ वना छगू तोलाया १ लख ३ हजार ४ सय तका दामं कारोवार जुयाच्वंगु दु ।  थौं शुक्रवाः वहःया भाः छगू तोलाय् न्यासः तका थाहाँ वना १ हजार ३ सय ६५ तका दां कायम जूगु दु ।,"नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ पौष २९, शुक्रबार ११:२९:३५  ",https://www.newaonlinenews.com//%E0%A4%B2%E0%A5%81%E0%A4%81%E0%A4%AF%E0%A4%BE-%E0%A4%AD%E0%A4%BE%E0%A4%83-%E0%A4%A5%E0%A4%BE%E0%A4%B9%E0%A4%BE%E0%A4%81-%E0%A4%B5%E0%A4%A8-0
इन्धनया मू : भारतं भाः थिकेजुयाः वल,"भारतपाखें इन्धनया न्हूगु भाः थकयाः वःगु नेपाल आयल निगमं जानकारी ब्यूगु दु ।  भारतीय आयल कर्पोरेसन (आईओसी)पाखें मंगलवाः बहनी निगमयात वःगु न्हूगु मू कथं भुतू ज्याय् छ्यलीगु एलपी ग्यास बाहेक फुक्क कथंया इन्धनयाा मू थकयाः छ्वयाहःगु दु । पेट्रोलय् प्रतिलिटर च्यातका व डिजेलय् प्रतिलिटर न्हयतका व ९८ पैसा दां थप थिके जूगु निगम स्रोतं जानकारी ब्यूगु दु ।  अथेहे, मचिकंया मू लिटरय्  प्यतका व ८० पैसा थाहाँ वंगु दुसा हवाइ इन्धन लिटरय् न्हयतका व ५० पैसा दामं थाहाँ वंगु दु । भारतं मू थकयाः छ्वयाहःगु न्हूगु मू वःसां नं निगमं थः उपभोक्ताया नितिं न्हूगु मू धाःसा निर्धारण याःगु मदुनि । न्हूगु मूलिपा निगम झिन्यान्हुइ ९ करोड ४१ लख तका दां नोक्सानीइ वनीगु खनेदूगु स्रोतया दाबी दु । थ्वसिबें न्ह्यः हे निगमयात भारतीय आयल कर्पोरेसनयात पुलेमाःगु ९ अर्ब व सरकारी ऋण ७ अर्ब यानाः १६ अर्बसिबें अप्वः बक्यौता ल्यंदूगु नं निगमं जानकारी ब्यूगु दु । ","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ माघ १८, बुधबार १५:२४:३३  ",https://www.newaonlinenews.com//%E0%A4%87%E0%A4%A8%E0%A5%8D%E0%A4%A7%E0%A4%A8%E0%A4%AF%E0%A4%BE-%E0%A4%AE%E0%A5%82-%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A4%82-%E0%A4%AD%E0%A4%BE%E0%A4%83-%E0%A4%A5%E0%A4%BF%E0%A4%95%E0%A5%87%E0%A4%9C%E0%A5%81%E0%A4%AF%E0%A4%BE%E0%A4%83-%E0%A4%B5%E0%A4%B2
आः रेष्टुरेन्ट–होटलं सेवा शुल्क कायेमदइगु,"सर्वोच्च अदालतं रेष्टुरेन्ट–होटलं कयाः वयाच्वंगु सेवा शुल्क (सर्भिज चार्ज) खारेज याःगु दु । सर्वोच्च अदालतया बुधवाः च्वंगु संवैधानिक इजलासं रेष्टुरेन्ट–होटल व पर्यटन सेवा प्रदायकं काइगु सेवाशुल्क अवैध जूगु धासें खारेज याःगु खः । कायममुकायम प्रधानन्यायाधीश हरिकृष्ण काकी, न्यायाधीशपिं विश्वम्भरप्रसाद श्रेष्ठ, ईश्वरप्रसाद खतिवडा, डा. आनन्दमोहन भट्टराई व अनिलकुमार सिन्हाया संवैधानिक इजलासं रेष्टुरेन्ट–होटल, ट्राभल्स एजेन्सी लिसेंया पर्यटन सेवा प्रदायकं काइगु सेवा शुल्कया व्यवस्था तत्काल चिइकेत परमादेश तकं जारी याःगु दु । श्रम ऐन २०७४ या दफा ८७ या उपदफा ३ व श्रम नियमावली, २०७५ या नियम ८२ यात नेपाःया संविधानया धारा १३३ या उपधारा १ कथं सेवा शुल्क अमान्य व बदर घोषित यानागु सर्वोच्चया फैसलाय् न्ह्यथनातःगु दु । सेवा शुल्क कायेगु सम्बन्धनी श्रम ऐन व नियमावलीया व्यवस्था खारेज जुइधुंकाः आः रेष्टुरेन्ट, होल व मेमेगु सेवा प्रदायकं सेवा शुल्कया रुपं ग्राहकयाके अतिरिक्त रकम काये मदइगु जूगु दु । अथेहे, आः वस्तु वा सेवाया मू सकतां खर्च मुंकाः कानूनं क्वःछ्यूगु सिबें अप्वः नाफा मतःसे कायम यायेमालीगु जूगु दु । २०७९ माघ ११ गतेनिसें हे लागू जुइगु कथं श्रेम ऐन, २०७४ या दफा ८७ या उपदफा ३ व श्रम नियमावली, २०७५ या नियम ८२ खारेज यायेधुंकाः आः होटल, रेष्टुरेन्ट व पर्यटनलिसे स्वापू दूगु संघसंस्थां सेवा शुल्क कायेमदइगु सर्वोच्च अदालतं जारी जूगु परमादेश लिसेंया फैसलाय् न्ह्यथनातःगु दुु । थ्वसिबें न्ह्यःतक थीथी रेष्टुरेन्ट, होटल व पर्यटन सेवा प्रदायकं ग्राहकयाके १० प्रतिशित सेवा शुल्क कयाः वयाच्वंगु खः । वहे विषयस राष्ट्रिय उपभोक्ता मञ्चया नायः प्रेमलाल महर्जनं २०७५ असोज २३ गते सर्वोच्च अदालतय् उगु सेवा शुल्कया व्यवस्था संविधानलिसे बाझेजूगु धासें चिइकेत मागलिसें रिट दर्ता याःगु खः ।","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ माघ १३, शुक्रबार ११:४७:०५  ",https://www.newaonlinenews.com//%E0%A4%86%E0%A4%83-%E0%A4%B0%E0%A5%87%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%81%E0%A4%B0%E0%A5%87%E0%A4%A8%E0%A5%8D%E0%A4%9F%E2%80%93%E0%A4%B9%E0%A5%8B%E0%A4%9F%E0%A4%B2%E0%A4%82-%E0%A4%B8%E0%A5%87%E0%A4%B5%E0%A4%BE-%E0%A4%B6%E0%A5%81%E0%A4%B2%E0%A5%8D%E0%A4%95-%E0%A4%95%E0%A4%BE%E0%A4%AF%E0%A5%87%E0%A4%AE%E0%A4%A6%E0%A4%87%E0%A4%97%E0%A5%81
"थिकेजुल लुँया भाः, तोलाय् झिंनिसः तका थाहाँ वन","थौं बिहिवाः लुँया मू आःतकया हे उच्च विन्दुइ थ्यंगु दु । नेपाल सुनचाँदी व्यवसायी महासंघया कथं थौं बिहिवाः लुँया मू तोलाय् झिंनिसः तका दां थाहाँ वंगु दु । थौं बिहिवाःया नितिं बजारय् छापावाल लुँया खरिद विक्री मू १ लख ७ हजार ५ सय तका क्वःछ्यूगु दु । अथेहे, तेजावी लुँया मू १ लख ७ हजार तका दां क्वःछ्यूगु दु । थ्वहे झ्वलय् थौं वहःया मू तोलाय् नीन्यातका दां थाहाँ वनाः १३ सय ९५ तका क्वःछ्यूगु दु । म्हिगः बुधवाः १ लख ६ हजार ३ सय तकाय् छापावाल, १ लख ५ हजार ८ सय तका तेजावी लुँया कारोवार जूगु खः । अथेहे, वहः १३ सय ७० तका दामं कारोवार जूगु खः ।","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ माघ १९, बिहिबार १२:३०:१५  ",https://www.newaonlinenews.com//%E0%A4%A5%E0%A4%BF%E0%A4%95%E0%A5%87%E0%A4%9C%E0%A5%81%E0%A4%B2-%E0%A4%B2%E0%A5%81%E0%A4%81%E0%A4%AF%E0%A4%BE-%E0%A4%AD%E0%A4%BE%E0%A4%83-%E0%A4%A4%E0%A5%8B%E0%A4%B2%E0%A4%BE%E0%A4%AF%E0%A5%8D-%E0%A4%9D%E0%A4%BF%E0%A4%82%E0%A4%A8%E0%A4%BF%E0%A4%B8%E0%A4%83-%E0%A4%A4%E0%A4%95%E0%A4%BE-%E0%A4%A5%E0%A4%BE%E0%A4%B9%E0%A4%BE%E0%A4%81-%E0%A4%B5%E0%A4%A8
"लुँ व वहःया भाः थाहाँ वन, गुलिं जुयाच्वंगु दु कारोवार ?","थौं बिहिवाः लुँ व वहःया भाः थाहाँ वंगु दु । नेपाल सुनचाँदी व्यवसायी महासंघया कथं लुँया मू तोलाय् सच्छि व वहःया भावय् न्यातका दां थाहाँ वंगु दु । बिहिवाः छापावाल लुँया छगू तोलाया मू १ लख ४ हजार ९ सय, तेजावी लुँया मू छगू तोलाया १ लख ४ हजार ४ सय व वहःया मू छगू तोलाया १ हजार ३ सय २० तका क्वःछ्यूगु दु ।","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ माघ २६, बिहिबार १३:०२:५२  ",https://www.newaonlinenews.com//%E0%A4%B2%E0%A5%81%E0%A4%81-%E0%A4%B5-%E0%A4%B5%E0%A4%B9%E0%A4%83%E0%A4%AF%E0%A4%BE-%E0%A4%AD%E0%A4%BE%E0%A4%83-%E0%A4%A5%E0%A4%BE%E0%A4%B9%E0%A4%BE%E0%A4%81-%E0%A4%B5%E0%A4%A8-%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%BF%E0%A4%82-%E0%A4%9C%E0%A5%81%E0%A4%AF%E0%A4%BE%E0%A4%9A%E0%A5%8D%E0%A4%B5%E0%A4%82%E0%A4%97%E0%A5%81-%E0%A4%A6%E0%A5%81-%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8B%E0%A4%B5%E0%A4%BE%E0%A4%B0
स्वनिगलय् स्वथाय् बर्डफ्लू संक्रमण पुष्टि,"स्वनिगःया स्वंगू थासय् बर्डफ्लू संक्रमण पुष्टि जूगु दु । कृषि व पशुपन्छी विकास मन्त्रालयया कथं यलया खुमलटार, येँया नार्गाजुन नगरपालिका रामकोट व तारकेश्वर नगरपालिकाय् लहिनातःपिं खाचातय्के बर्डफ्लू संक्रमण पुष्टि जूगु खः । मन्त्रालय स्रोतया कथं वंगु शुक्रवाः खुमलटारय् च्वंगु कृषि अनुसन्धान परिषद् नार्कया अनुसन्धान फार्मय् न्हापांगु संक्रमण पुष्टि जूगु खः । चीधंगु परिमाणय् दूगु अनया पन्छी नष्ट यायेधुंकूगु मन्त्रालयं जानकारी ब्यूगु दु । अथेहे, नागार्जुन नगरपालिका ६ रामकोटया फार्मय् नं बर्डफ्लू संक्रमण पुष्टि जूगु मन्त्रालयं जानकारी ब्यूगु दु । अन फार्मय् दुपिं प्यद्वः व न्यासः खाचा व निद्वः व निसः व न्येन्यागः खेँय् नष्ट याःगु नं मन्त्रालयं जानकारी ब्यूगु दु ।","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ माघ २३, सोमबार १६:३३:३२  ",https://www.newaonlinenews.com//%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%A8%E0%A4%BF%E0%A4%97%E0%A4%B2%E0%A4%AF%E0%A5%8D-%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%A5%E0%A4%BE%E0%A4%AF%E0%A5%8D-%E0%A4%AC%E0%A4%B0%E0%A5%8D%E0%A4%A1%E0%A4%AB%E0%A5%8D%E0%A4%B2%E0%A5%82-%E0%A4%B8%E0%A4%82%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A4%A3-%E0%A4%AA%E0%A5%81%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%BF
